2,2,100,1,GDOP, 900720000.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
108000,1109455.0618,55563.7684,6259396.1715,-99.3085,505.1663,13.0300,-9.697,-1.950,1.682,0.038,-0.192,-0.005,1.39630857063,0.05004022688,-200.0000,1.424536005,0.000000000,-0.784920642,-0.00000000236,0.01371237587,-0.01383935524,-0.00000000030,-0.00000087307,0.00000087391,1109455.0618,55563.7684,6259396.1715,-99.3085,505.1663,13.0300,-9.697,-1.950,1.682,1.39630857063,0.05004022688,-200.0000,2.662
108100,1109445.0824,55614.2753,6259397.4829,-100.2780,504.9704,13.1982,-9.693,-1.969,1.682,0.039,-0.191,-0.005,1.39630975143,0.05008608666,-200.0000,1.422632969,0.000000000,-0.784920642,-0.00000000239,0.01371228799,-0.01383926729,-0.00000000030,-0.00000088436,0.00000088521,1109445.0824,55614.2753,6259397.4829,-100.2780,504.9704,13.1982,-9.693,-1.969,1.682,1.39630975143,0.05008608666,-200.0000,2.662
108200,1109435.0062,55664.7624,6259398.8112,-101.2472,504.7726,13.3663,-9.689,-1.988,1.681,0.039,-0.191,-0.005,1.39631094737,0.05013193373,-200.0000,1.420729933,0.000000000,-0.784920642,-0.00000000242,0.01371219898,-0.01383917821,-0.00000000030,-0.00000089565,0.00000089650,1109435.0062,55664.7624,6259398.8112,-101.2472,504.7726,13.3663,-9.689,-1.988,1.681,1.39631094737,0.05013193373,-200.0000,2.662
108300,1109424.8330,55715.2297,6259400.1562,-102.2159,504.5728,13.5345,-9.686,-2.007,1.681,0.040,-0.191,-0.005,1.39631215846,0.05017776791,-200.0000,1.418826897,0.000000000,-0.784920642,-0.00000000245,0.01371210885,-0.01383908800,-0.00000000030,-0.00000090693,0.00000090780,1109424.8330,55715.2297,6259400.1562,-102.2159,504.5728,13.5345,-9.686,-2.007,1.681,1.39631215846,0.05017776791,-200.0000,2.662
108400,1109414.5630,55765.6769,6259401.5181,-103.1843,504.3711,13.7025,-9.682,-2.026,1.680,0.040,-0.191,-0.005,1.39631338470,0.05022358906,-200.0000,1.416923861,0.000000000,-0.784920642,-0.00000000248,0.01371201759,-0.01383899667,-0.00000000030,-0.00000091821,0.00000091909,1109414.5630,55765.6769,6259401.5181,-103.1843,504.3711,13.7025,-9.682,-2.026,1.680,1.39631338470,0.05022358906,-200.0000,2.662
108500,1109404.1962,55816.1039,6259402.8967,-104.1523,504.1675,13.8705,-9.678,-2.045,1.680,0.040,-0.191,-0.005,1.39631462607,0.05026939701,-200.0000,1.415020825,0.000000000,-0.784920642,-0.00000000251,0.01371192519,-0.01383890420,-0.00000000030,-0.00000092949,0.00000093037,1109404.1962,55816.1039,6259402.8967,-104.1523,504.1675,13.8705,-9.678,-2.045,1.680,1.39631462607,0.05026939701,-200.0000,2.662
108600,1109393.7325,55866.5104,6259404.2922,-105.1198,503.9620,14.0385,-9.674,-2.065,1.679,0.041,-0.191,-0.005,1.39631588258,0.05031519159,-200.0000,1.413117789,0.000000000,-0.784920642,-0.00000000254,0.01371183167,-0.01383881060,-0.00000000030,-0.00000094077,0.00000094166,1109393.7325,55866.5104,6259404.2922,-105.1198,503.9620,14.0385,-9.674,-2.065,1.679,1.39631588258,0.05031519159,-200.0000,2.662
108700,1109383.1722,55916.8962,6259405.7044,-106.0870,503.7546,14.2064,-9.669,-2.084,1.679,0.041,-0.191,-0.006,1.39631715421,0.05036097264,-200.0000,1.411214753,0.000000000,-0.784920642,-0.00000000256,0.01371173703,-0.01383871588,-0.00000000030,-0.00000095204,0.00000095294,1109383.1722,55916.8962,6259405.7044,-106.0870,503.7546,14.2064,-9.669,-2.084,1.679,1.39631715421,0.05036097264,-200.0000,2.662
108800,1109372.5152,55967.2613,6259407.1334,-107.0537,503.5453,14.3742,-9.665,-2.103,1.678,0.041,-0.191,-0.006,1.39631844098,0.05040674001,-200.0000,1.409311717,0.000000000,-0.784920642,-0.00000000259,0.01371164125,-0.01383862003,-0.00000000030,-0.00000096331,0.00000096422,1109372.5152,55967.2613,6259407.1334,-107.0537,503.5453,14.3742,-9.665,-2.103,1.678,1.39631844098,0.05040674001,-200.0000,2.662
108900,1109361.7615,56017.6052,6259408.5792,-108.0200,503.3341,14.5420,-9.661,-2.122,1.678,0.042,-0.191,-0.006,1.39631974286,0.05045249353,-200.0000,1.407408681,0.000000000,-0.784920642,-0.00000000262,0.01371154435,-0.01383852305,-0.00000000030,-0.00000097458,0.00000097550,1109361.7615,56017.6052,6259408.5792,-108.0200,503.3341,14.5420,-9.661,-2.122,1.678,1.39631974286,0.05045249353,-200.0000,2.662
109000,1109350.9112,56067.9280,6259410.0418,-108.9860,503.1209,14.7097,-9.657,-2.141,1.677,0.042,-0.191,-0.006,1.39632105986,0.05049823303,-200.0000,1.405505645,0.000000000,-0.784920642,-0.00000000265,0.01371144632,-0.01383842494,-0.00000000030,-0.00000098584,0.00000098677,1109350.9112,56067.9280,6259410.0418,-108.9860,503.1209,14.7097,-9.657,-2.141,1.677,1.39632105986,0.05049823303,-200.0000,2.662
109100,1109339.9643,56118.2294,6259411.5212,-109.9515,502.9059,14.8774,-9.653,-2.160,1.676,0.043,-0.191,-0.006,1.39632239197,0.05054395836,-200.0000,1.403602609,0.000000000,-0.784920642,-0.00000000268,0.01371134717,-0.01383832571,-0.00000000030,-0.00000099710,0.00000099804,1109339.9643,56118.2294,6259411.5212,-109.9515,502.9059,14.8774,-9.653,-2.160,1.676,1.39632239197,0.05054395836,-200.0000,2.662
109200,1109328.9209,56168.5091,6259413.0173,-110.9165,502.6889,15.0450,-9.649,-2.179,1.676,0.043,-0.191,-0.006,1.39632373918,0.05058966936,-200.0000,1.401699573,0.000000000,-0.784920642,-0.00000000271,0.01371124689,-0.01383822535,-0.00000000030,-0.00000100836,0.00000100931,1109328.9209,56168.5091,6259413.0173,-110.9165,502.6889,15.0450,-9.649,-2.179,1.676,1.39632373918,0.05058966936,-200.0000,2.662
109300,1109317.7810,56218.7671,6259414.5302,-111.8812,502.4701,15.2126,-9.928,-2.264,1.726,11.614,2.475,-2.067,1.39632510150,0.05063536585,-200.0000,1.399796537,0.000000000,-0.784920642,-0.00000000274,0.01371114549,-0.01383812386,-0.00000282271,0.01146589273,-0.00463596651,1109317.7810,56218.7671,6259414.5302,-111.8812,502.4701,15.2126,-9.928,-2.264,1.726,1.39632510150,0.05063536585,-200.0000,2.662
109400,1109306.5452,56269.0032,6259416.0597,-112.8159,502.2561,15.3748,-8.551,-1.968,1.481,43.555,9.968,-7.756,1.39632647883,0.05068104777,-200.0000,1.397953079,0.000000000,-0.719510589,1.96230160336,0.01123513856,-0.01294466723,39.06574307391,-3.53384462834,3.28486483818,1109306.5452,56269.0032,6259416.0597,-112.8159,502.2561,15.3748,-8.551,-1.968,1.481,1.39632647883,0.05068104777,-200.0000,2.662
109500,1109295.2281,56319.2206,6259417.6033,-113.4532,502.1092,15.4841,-3.924,-0.907,0.657,32.811,7.594,-5.844,1.39632786882,0.05072671732,-200.0000,1.396710558,0.000000000,-0.392460321,3.92460320948,0.00311329296,-0.00773167164,0.10861347523,-6.01252310788,5.18703089965,1109295.2281,56319.2206,6259417.6033,-113.4532,502.1092,15.4841,-3.924,-0.907,0.657,1.39632786882,0.05072671732,-200.0000,2.662
109600,1109283.8686,56369.4283,6259419.1540,-113.6815,502.0564,15.5206,-0.692,-0.159,0.081,6.168,1.431,-1.098,1.39632926524,0.05077238074,-200.0000,1.396295095,0.000000000,-0.065410054,1.96230160334,0.00003063743,-0.00169906884,-39.26682272203,-3.01996944553,-5.02443969746,1109283.8686,56369.4283,6259419.1540,-113.6815,502.0564,15.5206,-0.692,-0.159,0.081,1.39632926524,0.05077238074,-200.0000,2.662
109700,1109272.4980,56419.6334,6259420.7063,-113.7199,502.0476,15.5232,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633066308,0.05081804307,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000280,-0.00008048504,-0.00044969294,0.00425967293,2.46056222793,-11.99939695927,1109272.4980,56419.6334,6259420.7063,-113.7199,502.0476,15.5232,-0.229,-0.052,-0.001,1.39633066308,0.05081804307,-200.0000,2.662
109800,1109261.1249,56469.8379,6259422.2586,-113.7428,502.0424,15.5231,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633206096,0.05086370573,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044969662,0.02478339383,-0.00036520322,-0.00014356848,1109261.1249,56469.8379,6259422.2586,-113.7428,502.0424,15.5231,-0.229,-0.052,-0.001,1.39633206096,0.05086370573,-200.0000,2.662
109900,1109249.7495,56520.0418,6259423.8109,-113.7658,502.0372,15.5229,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633345884,0.05090936875,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044970030,0.00000001103,0.00000055429,-0.00000012895,1109249.7495,56520.0418,6259423.8109,-113.7658,502.0372,15.5229,-0.229,-0.052,-0.001,1.39633345884,0.05090936875,-200.0000,2.662
110000,1109238.3718,56570.2453,6259425.3632,-113.7887,502.0320,15.5228,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633485672,0.05095503213,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044970397,-0.00000000001,0.00000000000,-0.00000003677,1109238.3718,56570.2453,6259425.3632,-113.7887,502.0320,15.5228,-0.229,-0.052,-0.001,1.39633485672,0.05095503213,-200.0000,2.662
110100,1109226.9917,56620.4482,6259426.9155,-113.8117,502.0268,15.5227,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633625460,0.05100069588,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044970765,0.00000000000,0.00000000000,-0.00000003677,1109226.9917,56620.4482,6259426.9155,-113.8117,502.0268,15.5227,-0.229,-0.052,-0.001,1.39633625460,0.05100069588,-200.0000,2.662
110200,1109215.6094,56670.6507,6259428.4678,-113.8346,502.0216,15.5226,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633765248,0.05104635998,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044971133,0.00000000000,0.00000000000,-0.00000003677,1109215.6094,56670.6507,6259428.4678,-113.8346,502.0216,15.5226,-0.229,-0.052,-0.001,1.39633765248,0.05104635998,-200.0000,2.662
110300,1109204.2248,56720.8526,6259430.0200,-113.8576,502.0164,15.5224,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39633905036,0.05109202445,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044971500,0.00000000000,0.00000000000,-0.00000003677,1109204.2248,56720.8526,6259430.0200,-113.8576,502.0164,15.5224,-0.229,-0.052,-0.001,1.39633905036,0.05109202445,-200.0000,2.662
110400,1109192.8379,56771.0540,6259431.5722,-113.8805,502.0112,15.5223,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634044824,0.05113768928,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044971868,0.00000000000,0.00000000000,-0.00000003677,1109192.8379,56771.0540,6259431.5722,-113.8805,502.0112,15.5223,-0.229,-0.052,-0.001,1.39634044824,0.05113768928,-200.0000,2.662
110500,1109181.4487,56821.2548,6259433.1245,-113.9034,502.0060,15.5222,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634184612,0.05118335447,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044972236,0.00000000000,0.00000000000,-0.00000003677,1109181.4487,56821.2548,6259433.1245,-113.9034,502.0060,15.5222,-0.229,-0.052,-0.001,1.39634184612,0.05118335447,-200.0000,2.662
110600,1109170.0572,56871.4552,6259434.6767,-113.9264,502.0008,15.5221,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634324399,0.05122902003,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044972603,0.00000000000,0.00000000000,-0.00000003677,1109170.0572,56871.4552,6259434.6767,-113.9264,502.0008,15.5221,-0.229,-0.052,-0.001,1.39634324399,0.05122902003,-200.0000,2.662
110700,1109158.6634,56921.6550,6259436.2289,-113.9493,501.9956,15.5219,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634464187,0.05127468594,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044972971,0.00000000000,0.00000000000,-0.00000003677,1109158.6634,56921.6550,6259436.2289,-113.9493,501.9956,15.5219,-0.229,-0.052,-0.001,1.39634464187,0.05127468594,-200.0000,2.662
110800,1109147.2673,56971.8543,6259437.7811,-113.9723,501.9904,15.5218,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634603975,0.05132035222,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044973339,0.00000000000,0.00000000000,-0.00000003677,1109147.2673,56971.8543,6259437.7811,-113.9723,501.9904,15.5218,-0.229,-0.052,-0.001,1.39634603975,0.05132035222,-200.0000,2.662
110900,1109135.8690,57022.0531,6259439.3332,-113.9952,501.9852,15.5217,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634743763,0.05136601886,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044973707,0.00000000000,0.00000000000,-0.00000003677,1109135.8690,57022.0531,6259439.3332,-113.9952,501.9852,15.5217,-0.229,-0.052,-0.001,1.39634743763,0.05136601886,-200.0000,2.662
111000,1109124.4683,57072.2513,6259440.8854,-114.0182,501.9800,15.5216,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39634883551,0.05141168587,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044974074,0.00000000000,0.00000000000,-0.00000003677,1109124.4683,57072.2513,6259440.8854,-114.0182,501.9800,15.5216,-0.229,-0.052,-0.001,1.39634883551,0.05141168587,-200.0000,2.662
111100,1109113.0653,57122.4491,6259442.4376,-114.0411,501.9748,15.5215,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635023339,0.05145735323,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044974442,0.00000000000,0.00000000000,-0.00000003677,1109113.0653,57122.4491,6259442.4376,-114.0411,501.9748,15.5215,-0.229,-0.052,-0.001,1.39635023339,0.05145735323,-200.0000,2.662
111200,1109101.6601,57172.6463,6259443.9897,-114.0641,501.9696,15.5213,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635163127,0.05150302096,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044974810,0.00000000000,0.00000000000,-0.00000003677,1109101.6601,57172.6463,6259443.9897,-114.0641,501.9696,15.5213,-0.229,-0.052,-0.001,1.39635163127,0.05150302096,-200.0000,2.662
111300,1109090.2525,57222.8430,6259445.5418,-114.0870,501.9644,15.5212,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635302915,0.05154868905,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044975177,0.00000000000,0.00000000000,-0.00000003677,1109090.2525,57222.8430,6259445.5418,-114.0870,501.9644,15.5212,-0.229,-0.052,-0.001,1.39635302915,0.05154868905,-200.0000,2.662
111400,1109078.8427,57273.0392,6259447.0939,-114.1100,501.9592,15.5211,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635442703,0.05159435750,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044975545,0.00000000000,0.00000000000,-0.00000003678,1109078.8427,57273.0392,6259447.0939,-114.1100,501.9592,15.5211,-0.229,-0.052,-0.001,1.39635442703,0.05159435750,-200.0000,2.662
111500,1109067.4305,57323.2348,6259448.6460,-114.1329,501.9540,15.5210,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635582491,0.05164002631,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044975913,0.00000000000,0.00000000000,-0.00000003678,1109067.4305,57323.2348,6259448.6460,-114.1329,501.9540,15.5210,-0.229,-0.052,-0.001,1.39635582491,0.05164002631,-200.0000,2.662
111600,1109056.0161,57373.4300,6259450.1981,-114.1559,501.9487,15.5208,-0.229,-0.052,-0.001,0.000,0.000,0.000,1.39635722279,0.05168569549,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044976281,0.00000000000,0.00000000000,-0.00000003678,1109056.0161,57373.4300,6259450.1981,-114.1559,501.9487,15.5208,-0.229,-0.052,-0.001,1.39635722279,0.05168569549,-200.0000,2.662
111700,1109044.5994,57423.6246,6259451.7502,-114.1788,501.9435,15.5207,-0.090,-0.045,0.789,-8.340,-0.444,-47.404,1.39635862066,0.05173136503,-200.0000,1.396263916,0.000000000,0.000000000,-0.00000000279,-0.00008048504,-0.00044976648,0.00000070063,-0.00000000003,-0.00000003729,1109044.5994,57423.6246,6259451.7502,-114.1788,501.9435,15.5207,-0.090,-0.045,0.789,1.39635862066,0.05173136503,-200.0000,2.662
111800,1109033.1796,57473.8186,6259453.2983,-114.2295,501.9368,15.3626,-1.203,-0.103,-5.532,-8.304,-0.604,-47.409,1.39636001854,0.05177703493,-200.0040,1.396263916,-0.000311548,0.000000000,-0.00000014292,-0.00942693323,-0.00044977012,-0.00000532662,-0.18692556227,-0.00013697226,1109033.1796,57473.8186,6259453.2983,-114.2295,501.9368,15.3626,-1.203,-0.103,-5.532,1.39636001854,0.05177703493,-200.0040,2.662
111900,1109021.7493,57524.0117,6259454.7990,-114.3913,501.9236,14.5724,-1.894,-0.156,-9.483,0.040,-0.175,-0.005,1.39636141642,0.05182270516,-200.0562,1.396263916,-0.001869290,0.000000000,-0.00000084355,-0.01877338130,-0.00044977227,-0.00000878918,0.00000344299,-0.00000647291,1109021.7493,57524.0117,6259454.7990,-114.3913,501.9236,14.5724,-1.894,-0.156,-9.483,1.39636141642,0.05182270516,-200.0562,2.662
112000,1109010.3007,57574.2033,6259456.2089,-114.5805,501.9070,13.6241,-1.890,-0.174,-9.483,0.040,-0.177,-0.005,1.39636281430,0.05186837560,-200.2006,1.396263916,-0.003738579,0.000000000,-0.00000168431,-0.01877338088,-0.00044977124,-0.00000838927,0.00000000560,0.00000002621,1109010.3007,57574.2033,6259456.2089,-114.5805,501.9070,13.6241,-1.890,-0.174,-9.483,1.39636281430,0.05186837560,-200.2006,2.662
112100,1108998.8332,57624.3931,6259457.5238,-114.7693,501.8888,12.6758,-1.886,-0.192,-9.483,0.041,-0.177,-0.004,1.39636421216,0.05191404609,-200.4412,1.396263916,-0.005607869,0.000000000,-0.00000252506,-0.01877338018,-0.00044976707,-0.00000840730,0.00000000840,0.00000005728,1108998.8332,57624.3931,6259457.5238,-114.7693,501.8888,12.6758,-1.886,-0.192,-9.483,1.39636421216,0.05191404609,-200.4412,2.662
112200,1108987.3468,57674.5809,6259458.7440,-114.9577,501.8687,11.7274,-1.882,-0.209,-9.484,0.041,-0.177,-0.004,1.39636561001,0.05195971645,-200.7782,1.396263916,-0.007477159,0.000000000,-0.00000336578,-0.01877337920,-0.00044975976,-0.00000840702,0.00000001120,0.00000008866,1108987.3468,57674.5809,6259458.7440,-114.9577,501.8687,11.7274,-1.882,-0.209,-9.484,1.39636561001,0.05195971645,-200.7782,2.662
112300,1108975.8417,57724.7667,6259459.8693,-115.1457,501.8469,10.7790,-1.878,-0.227,-9.484,0.041,-0.177,-0.004,1.39636700784,0.05200538655,-201.2114,1.396263916,-0.009346448,0.000000000,-0.00000420647,-0.01877337794,-0.00044974932,-0.00000840663,0.00000001400,0.00000012003,1108975.8417,57724.7667,6259459.8693,-115.1457,501.8469,10.7790,-1.878,-0.227,-9.484,1.39636700784,0.05200538655,-201.2114,2.662
112400,1108964.3177,57774.9503,6259460.8998,-115.3333,501.8233,9.8305,-1.874,-0.245,-9.485,0.041,-0.177,-0.003,1.39636840564,0.05205105621,-201.7408,1.396263916,-0.011215738,0.000000000,-0.00000504712,-0.01877337640,-0.00044973574,-0.00000840612,0.00000001680,0.00000015139,1108964.3177,57774.9503,6259460.8998,-115.3333,501.8233,9.8305,-1.874,-0.245,-9.485,1.39636840564,0.05205105621,-201.7408,2.662
112500,1108952.7750,57825.1313,6259461.8354,-115.5204,501.7979,8.8821,-1.870,-0.263,-9.485,0.041,-0.177,-0.003,1.39636980342,0.05209672529,-202.3666,1.396263916,-0.013085027,0.000000000,-0.00000588772,-0.01877337458,-0.00044971903,-0.00000840550,0.00000001960,0.00000018275,1108952.7750,57825.1313,6259461.8354,-115.5204,501.7979,8.8821,-1.870,-0.263,-9.485,1.39636980342,0.05209672529,-202.3666,2.662
112600,1108941.2136,57875.3098,6259462.6762,-115.7072,501.7708,7.9335,-1.865,-0.280,-9.485,0.041,-0.177,-0.003,1.39637120116,0.05214239361,-203.0886,1.396263916,-0.014954317,0.000000000,-0.00000672824,-0.01877337248,-0.00044969918,-0.00000840476,0.00000002240,0.00000021411,1108941.2136,57875.3098,6259462.6762,-115.7072,501.7708,7.9335,-1.865,-0.280,-9.485,1.39637120116,0.05214239361,-203.0886,2.662
112700,1108929.6336,57925.4854,6259463.4221,-115.8935,501.7419,6.9850,-1.861,-0.298,-9.486,0.041,-0.177,-0.002,1.39637259886,0.05218806102,-203.9068,1.396263916,-0.016823607,0.000000000,-0.00000756868,-0.01877337010,-0.00044967619,-0.00000840390,0.00000002520,0.00000024546,1108929.6336,57925.4854,6259463.4221,-115.8935,501.7419,6.9850,-1.861,-0.298,-9.486,1.39637259886,0.05218806102,-203.9068,2.662
112800,1108918.0350,57975.6581,6259464.0732,-116.0794,501.7112,6.0364,-1.857,-0.316,-9.486,0.041,-0.177,-0.002,1.39637399652,0.05223372737,-204.8213,1.396263916,-0.018692896,0.000000000,-0.00000840904,-0.01877336744,-0.00044965007,-0.00000840292,0.00000002800,0.00000027682,1108918.0350,57975.6581,6259464.0732,-116.0794,501.7112,6.0364,-1.857,-0.316,-9.486,1.39637399652,0.05223372737,-204.8213,2.662
112900,1108906.4177,58025.8276,6259464.6294,-116.2650,501.6788,5.0878,-1.853,-0.333,-9.486,0.041,-0.177,-0.002,1.39637539413,0.05227939249,-205.8321,1.396263916,-0.020562186,0.000000000,-0.00000924928,-0.01877336450,-0.00044962082,-0.00000840183,0.00000003080,0.00000030816,1108906.4177,58025.8276,6259464.6294,-116.2650,501.6788,5.0878,-1.853,-0.333,-9.486,1.39637539413,0.05227939249,-205.8321,2.662
113000,1108894.7820,58075.9938,6259465.0908,-116.4501,501.6445,4.1392,-1.849,-0.351,-9.486,0.041,-0.177,-0.001,1.39637679169,0.05232505622,-206.9391,1.396263916,-0.022431476,0.000000000,-0.00001008942,-0.01877336128,-0.00044958843,-0.00000840062,0.00000003360,0.00000033951,1108894.7820,58075.9938,6259465.0908,-116.4501,501.6445,4.1392,-1.849,-0.351,-9.486,1.39637679169,0.05232505622,-206.9391,2.662
113100,1108883.1277,58126.1565,6259465.4573,-116.6348,501.6086,3.1906,-1.845,-0.369,-9.486,0.041,-0.177,-0.001,1.39637818919,0.05237071841,-208.1423,1.396263916,-0.024300765,0.000000000,-0.00001092942,-0.01877335778,-0.00044955290,-0.00000839929,0.00000003640,0.00000037085,1108883.1277,58126.1565,6259465.4573,-116.6348,501.6086,3.1906,-1.845,-0.369,-9.486,1.39637818919,0.05237071841,-208.1423,2.662
113200,1108871.4550,58176.3154,6259465.7289,-116.8191,501.5708,2.2420,-1.841,-0.386,-9.486,0.042,-0.177,-0.001,1.39637958663,0.05241637889,-209.4418,1.396263916,-0.026170055,0.000000000,-0.00001176929,-0.01877335400,-0.00044951424,-0.00000839785,0.00000003920,0.00000040219,1108871.4550,58176.3154,6259465.7289,-116.8191,501.5708,2.2420,-1.841,-0.386,-9.486,1.39637958663,0.05241637889,-209.4418,2.662
